group_id,n_rows,accepted,reason,c_value,slope,intercept,rmse_log,synthetic_rows,split
state_0.000|0.000|0.000|0.000|0.000|5.000|2.000|5.000|74.900|0.000|0.000|0.000|0.000|5.500|0.000|0.000|6.500|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|10.300|0.000|7.500|70.400|0.000|0.000|0.000|0.000|5.600|0.000|0.000|6.200|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,6,True,accepted,21.75,-8749.370750586228,49994.934202295175,0.0559288710543605,6,final_train
state_0.000|0.000|0.000|0.000|0.000|0.600|0.920|6.500|77.260|0.000|0.000|0.000|0.000|4.400|0.000|2.520|4.420|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|7.000|1.500|4.000|74.781|0.000|0.000|0.000|0.000|7.500|0.004|0.000|2.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.006|0.040|0.000|0.000|0.000|7.600|0.500|8.000|66.444|0.000|0.000|0.150|0.000|5.650|0.003|4.600|6.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,13,True,accepted,16.25,-6947.361476235751,39519.456799333566,0.23014572723605717,13,final_train
state_0.010|0.200|0.000|0.000|0.000|9.000|1.700|6.000|62.915|0.000|0.000|0.525|0.000|3.700|0.000|7.500|4.150|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,19,True,accepted,10.75,-4939.686099557976,27811.31998262054,0.06481729442513277,19,final_train
state_0.007|0.040|0.000|0.000|0.000|8.050|2.250|5.000|67.542|0.000|0.000|0.150|0.000|5.950|0.003|5.500|3.500|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,28,True,accepted,16.75,-7211.1996898046345,40787.63502682752,0.28069361800796977,20,final_train
state_0.030|0.150|0.000|0.000|0.000|16.000|0.000|6.000|60.765|0.000|0.000|0.000|0.000|3.700|0.005|8.500|0.950|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,25,True,accepted,10.0,-4725.650254702884,26169.696325306362,0.24103453857040982,20,final_train
state_0.150|0.300|0.000|0.000|0.000|4.950|1.100|11.700|64.185|0.000|0.000|1.400|0.000|5.950|0.015|9.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,11,True,accepted,11.75,-4827.390914861017,28697.725283432792,0.1555537492121045,11,final_train
state_0.150|0.000|0.000|0.000|0.000|4.950|1.100|8.600|60.600|0.000|0.000|1.600|0.000|5.950|0.020|9.000|4.000|0.000|4.000|0.000|0.000|0.000|0.000|0.000|0.000,18,False,rmse_too_high,10.0,-5399.143952859887,28516.32792682953,0.384792766217418,0,final_train
state_0.015|0.200|0.000|0.000|0.000|9.000|0.000|9.500|65.330|0.000|0.000|0.650|0.000|5.500|0.005|5.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,6,True,accepted,11.75,-6020.716755701656,32150.12090159976,0.03125101143436983,6,final_train
state_0.000|0.000|0.000|0.000|0.000|5.200|1.900|11.500|60.000|0.000|0.000|0.000|0.000|5.100|0.000|8.200|8.100|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|9.000|0.000|8.000|65.200|0.000|0.000|1.200|0.000|5.400|0.000|0.000|10.000|0.000|1.200|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|9.000|1.200|8.000|66.400|0.000|0.000|0.000|0.000|5.400|0.000|0.000|10.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.900|1.900|8.700|62.400|0.000|0.000|0.000|0.000|5.300|0.000|7.800|6.000|0.000|2.400|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.500|1.800|8.500|61.500|0.000|0.000|0.000|0.000|5.200|0.000|7.600|5.900|0.000|2.400|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.500|1.800|8.600|62.200|0.000|0.000|0.000|0.000|5.300|0.000|7.600|5.900|0.000|3.500|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|3.000|2.000|6.000|58.300|0.000|0.000|0.000|0.000|6.000|0.000|12.000|6.000|0.000|5.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|3.200|2.800|5.900|63.700|0.000|0.000|0.000|0.000|5.900|0.000|5.800|5.600|0.000|5.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|3.200|2.900|5.600|61.700|0.000|0.000|0.000|0.000|5.700|0.000|5.800|5.600|0.000|5.800|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.450|0.000|0.000|0.000|3.200|1.400|5.600|62.350|0.000|0.000|0.000|0.000|5.700|0.000|5.800|5.800|0.000|5.900|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.800|2.800|5.600|60.000|0.000|0.000|0.000|0.000|5.600|0.000|5.600|5.600|0.000|6.900|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.600|2.400|5.000|59.700|0.000|0.000|0.000|0.000|5.600|0.000|5.600|5.600|0.000|6.400|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.600|1.100|4.000|58.800|0.000|0.000|0.000|0.000|5.900|0.000|6.500|7.600|0.000|6.400|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.600|1.100|4.000|55.800|0.000|0.000|0.000|0.000|5.900|0.000|6.500|7.600|0.000|7.400|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.000|0.400|5.000|69.570|0.000|0.000|0.100|0.000|5.700|0.000|3.000|8.000|0.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000,8,False,rmse_too_high,10.0,-990.2343692513078,18121.416197369268,0.5696206620147111,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.300|0.400|5.500|67.800|0.000|0.000|0.100|0.000|5.800|0.000|3.300|8.300|0.000|6.300|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.000|2.000|6.000|59.600|0.000|0.000|0.000|0.000|5.600|0.000|10.000|8.700|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.000|2.000|6.000|50.500|0.000|0.000|0.000|0.000|5.600|0.000|16.500|8.300|0.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.012|0.000|0.000|0.000|0.000|5.900|0.540|4.440|66.467|0.000|0.000|0.000|0.000|5.600|0.011|8.000|5.900|0.000|2.950|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.014|0.000|0.000|0.000|0.000|5.540|0.530|5.510|63.268|0.000|0.000|0.000|0.000|5.670|0.018|8.100|6.080|0.000|2.980|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.023|0.000|0.000|0.000|0.000|5.570|0.520|6.370|60.727|0.000|0.000|0.000|0.000|5.590|0.020|8.060|5.970|0.000|2.940|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.012|0.000|0.000|0.000|0.000|5.520|1.430|5.380|61.008|0.000|0.000|0.000|0.000|5.590|0.010|8.020|6.010|0.000|2.960|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.015|0.000|0.000|0.000|0.000|5.830|1.480|6.360|63.527|0.000|0.000|0.000|0.000|5.580|0.018|7.990|5.980|0.000|2.920|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.018|0.000|0.000|0.000|0.000|5.780|2.560|5.430|63.135|0.000|0.000|0.000|0.000|5.600|0.027|8.010|5.980|0.000|2.960|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.024|0.000|0.000|0.000|0.000|5.790|2.520|6.310|60.816|0.000|0.000|0.000|0.000|5.550|0.010|7.980|5.960|0.000|2.920|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|0.000|9.570|0.000|76.970|0.000|0.000|0.000|0.000|6.020|0.000|0.000|5.930|0.000|1.510|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|3.000|9.500|0.000|67.970|0.000|0.000|0.000|0.000|6.500|0.000|4.500|6.500|0.000|2.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|0.000|8.020|0.000|77.050|0.000|0.000|0.000|0.000|5.970|0.000|0.000|5.960|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|0.000|11.000|0.000|77.030|0.000|0.000|0.000|0.000|6.020|0.000|0.000|5.950|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|9.000|2.500|10.000|60.000|0.000|0.000|0.000|0.000|5.500|0.015|10.000|1.500|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.500|2.000|1.300|59.650|0.000|0.000|0.000|0.000|5.750|0.000|11.000|8.800|0.000|9.000|0.000|0.000|0.000|0.000|0.000|0.000,9,False,rmse_too_high,10.0,-230.7426132132344,16360.785991731871,0.5505867505179597,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.000|2.000|6.000|50.600|0.000|0.000|0.000|0.000|5.550|0.000|16.500|8.250|0.000|5.950|0.000|0.000|0.000|0.000|0.000|0.000,7,False,rmse_too_high,10.0,-674.4374552907362,17180.092227375273,0.48241628309680123,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.000|2.000|9.000|61.000|0.000|0.000|0.000|0.000|6.000|0.000|9.000|7.000|0.000|2.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.200|3.000|0.000|60.600|0.000|0.000|0.500|0.000|5.400|0.000|5.500|5.000|0.000|9.200|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|6.300|2.200|0.000|59.800|0.000|0.000|0.500|0.000|5.600|0.000|5.500|5.000|0.000|9.500|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.200|2.900|0.000|60.800|0.000|0.000|0.500|0.000|5.800|0.000|5.300|4.800|0.000|9.100|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.070|0.010|0.000|0.000|0.000|19.230|4.130|0.000|51.961|0.000|0.000|0.000|0.000|3.100|0.009|18.470|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,7,True,accepted,16.75,-4608.262999355001,32036.763561160653,0.15703370981023096,7,final_train
state_0.120|0.080|0.000|0.000|0.000|12.200|5.070|0.000|72.915|0.000|0.000|0.060|0.000|6.050|0.015|0.650|2.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,7,True,accepted,17.75,-7114.298257569499,39968.86288063515,0.10169731615693899,7,final_train
state_0.140|0.120|0.000|0.000|0.000|15.130|3.630|0.000|47.815|0.000|0.000|0.000|0.000|2.990|0.005|27.910|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,6,True,accepted,24.75,-7063.297672539616,46581.88243534354,0.07337236713893326,6,final_train
state_0.000|0.000|0.000|0.000|0.000|3.000|0.700|7.200|61.000|0.000|0.000|0.300|0.000|6.000|0.000|8.500|7.600|0.000|5.000|0.000|0.000|0.000|0.000|0.000|0.000,7,True,accepted,10.0,-3377.217840446939,23811.537586653252,0.15501268851596287,7,final_train
state_0.000|0.000|0.000|0.000|0.000|2.600|0.700|6.950|61.660|0.000|0.000|0.300|0.000|6.000|0.000|8.200|7.900|0.000|4.950|0.000|0.000|0.000|0.000|0.000|0.000,6,True,accepted,13.0,-3625.248089992596,28406.78723087559,0.0346192669135769,6,final_train
state_0.000|0.000|0.000|0.000|0.000|2.500|0.700|6.600|62.600|0.000|0.000|0.300|0.000|5.900|0.000|7.700|8.200|0.000|4.800|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,14.25,-4411.652127649508,31951.72343421208,0.021089228213201732,5,final_train
state_0.000|0.000|0.000|0.000|0.000|4.000|0.600|6.400|64.470|0.000|0.000|0.300|0.000|5.700|0.000|4.800|8.200|0.000|4.900|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,13.5,-5896.633006654911,34288.15508097154,0.044213850428660384,5,final_train
state_0.000|0.000|0.000|0.000|0.000|2.200|0.700|6.300|63.638|0.000|0.000|0.250|0.000|5.850|0.000|7.200|8.300|0.000|4.800|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,14.25,-5634.065417224312,34828.63552650821,0.027270055890831472,5,final_train
state_0.020|0.000|0.000|0.000|0.000|2.400|0.650|6.450|62.504|0.000|0.000|0.280|0.000|5.900|0.020|7.600|8.500|0.000|5.000|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,11.5,-3804.3377734072465,27003.067526852155,0.030864428376314045,5,final_train
state_0.000|0.000|0.000|0.000|0.000|2.200|0.500|6.400|64.610|0.000|0.000|0.150|0.000|5.900|0.000|5.900|8.000|0.000|5.500|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,10.0,-4222.643670180767,26025.755528461257,0.06422685558071035,5,final_train
state_0.000|0.000|0.000|0.000|0.000|2.500|0.500|6.400|65.310|0.000|0.000|0.150|0.000|5.800|0.000|4.700|7.900|0.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000,7,True,accepted,14.5,-5672.853218941914,35259.94356899954,0.0386933373416817,7,final_train
state_0.000|0.000|0.000|0.000|0.000|3.500|0.350|5.000|66.810|0.000|0.000|0.000|0.000|5.600|0.000|3.000|8.800|0.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000,6,False,rmse_too_high,10.0,-7497.413406966802,32182.08133945686,2.435755839616799,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.400|0.500|6.200|66.460|0.000|0.000|0.150|0.000|5.800|0.000|4.000|8.300|0.000|5.600|0.000|0.000|0.000|0.000|0.000|0.000,6,True,accepted,12.5,-4966.852988756432,31048.79158040754,0.06833153512944086,6,final_train
state_0.000|0.000|0.000|0.000|0.000|2.500|0.400|6.100|67.260|0.000|0.000|0.100|0.000|5.800|0.000|3.300|7.900|0.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000,6,True,accepted,14.75,-6153.091184446287,36635.83122965232,0.04036201399180918,6,final_train
state_0.000|0.000|0.000|0.000|0.000|2.800|0.400|5.300|67.030|0.000|0.000|0.000|0.000|5.600|0.000|3.500|8.800|0.000|5.800|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,14.5,-6151.080546249956,36255.9198058675,0.06184606855050168,5,final_train
state_0.000|0.000|0.000|0.000|0.000|3.400|0.500|6.000|62.540|0.000|0.000|0.000|0.000|5.600|0.000|8.000|7.600|0.000|5.300|0.000|0.000|0.000|0.000|0.000|0.000,8,True,accepted,13.25,-4834.896767177356,31660.135727409845,0.08886873525038771,8,final_train
state_0.001|0.000|0.000|0.000|0.000|2.000|0.370|5.400|68.346|0.000|0.000|0.080|0.000|5.760|0.003|3.100|8.200|0.000|6.500|0.000|0.000|0.000|0.000|0.000|0.000,16,True,accepted,14.25,-5720.520085317477,35048.43942042227,0.10365728085257571,16,final_train
state_0.001|0.000|0.000|0.000|0.000|1.800|0.400|4.900|69.727|0.000|0.000|0.050|0.000|5.780|0.002|2.000|8.600|0.000|6.500|0.000|0.000|0.000|0.000|0.000|0.000,19,True,accepted,15.25,-5894.293044877781,36748.873637341225,0.09321102120903861,19,final_train
state_0.001|0.000|0.000|0.000|0.000|1.800|0.330|5.300|70.137|0.000|0.000|0.060|0.000|5.920|0.002|1.500|8.200|0.000|6.600|0.000|0.000|0.000|0.000|0.000|0.000,13,True,accepted,14.0,-5183.9384033846145,33590.35726881162,0.04799066503501606,13,final_train
state_0.002|0.000|0.000|0.000|0.000|1.800|0.380|4.500|70.186|0.000|0.000|0.050|0.000|5.920|0.002|1.600|8.800|0.000|6.600|0.000|0.000|0.000|0.000|0.000|0.000,11,True,accepted,16.25,-6283.874264472266,39096.7524527891,0.06588663148448412,11,final_train
state_0.000|0.000|0.000|0.000|0.000|6.400|0.630|6.340|60.680|0.000|0.000|0.000|0.000|5.580|0.000|9.680|6.540|0.000|3.050|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|6.830|2.150|7.950|71.330|0.000|0.000|0.000|0.000|5.270|0.000|3.160|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|6.960|4.390|4.200|72.500|0.000|0.000|0.000|0.000|5.370|0.000|3.210|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|20.500|0.500|2.300|52.800|0.000|0.000|1.000|0.000|2.600|0.000|15.000|1.600|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|0.000|1.000|5.000|65.900|0.000|0.000|0.000|0.000|5.500|0.000|10.000|6.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|0.000|1.000|5.000|66.000|0.000|0.000|0.000|0.000|5.500|0.000|12.000|6.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|0.000|1.000|5.000|67.700|0.000|0.000|0.000|0.000|5.800|0.000|10.000|6.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.000|2.000|8.000|62.700|0.000|0.000|0.000|0.000|5.300|0.000|7.500|6.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|6.500|0.600|6.500|59.300|0.000|0.000|0.000|0.000|5.600|0.000|9.500|8.200|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.100|2.100|7.000|59.100|0.000|0.000|0.000|0.000|5.400|0.000|10.000|6.200|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|12.000|0.000|8.600|59.800|0.000|0.000|0.000|0.000|2.800|0.000|8.600|2.700|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|1.800|0.000|5.200|63.900|0.000|0.000|0.300|0.000|5.500|0.000|6.400|9.500|0.000|7.200|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.500|0.500|5.500|65.600|0.000|0.000|0.200|0.000|5.600|0.000|6.500|8.200|0.000|4.600|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.040|0.000|0.000|0.000|0.000|10.000|0.500|4.000|62.460|0.000|0.000|0.000|0.000|4.000|0.000|9.000|5.000|0.000|2.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|3.600|0.650|5.500|58.950|0.000|0.000|0.000|0.000|5.600|0.000|11.200|7.000|0.000|5.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|3.600|0.650|5.500|56.350|0.000|0.000|0.000|0.000|6.200|0.000|11.200|9.000|0.000|5.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.000|1.000|5.000|74.500|0.000|0.000|0.000|0.000|6.000|0.000|0.000|5.000|0.000|4.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.000|1.000|5.000|72.500|0.000|0.000|0.000|0.000|6.000|0.000|0.000|5.000|0.000|4.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|8.000|5.000|5.000|60.800|0.000|0.000|0.000|0.000|5.500|0.000|8.000|5.000|0.000|2.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|8.000|5.000|5.000|59.800|0.000|0.000|0.000|0.000|5.500|0.000|8.000|5.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|3.500|1.500|5.000|60.000|0.000|0.000|0.000|0.000|6.000|0.000|8.000|6.000|0.000|5.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.010|0.000|0.000|0.000|0.000|2.300|0.000|6.360|63.720|0.000|0.000|0.250|0.000|5.000|0.000|7.270|7.890|0.000|7.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.800|2.800|5.600|59.900|0.000|0.000|0.000|0.000|5.600|0.000|5.600|7.900|0.000|4.700|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.042|0.000|0.000|0.000|0.000|19.310|4.300|0.000|57.254|0.000|0.000|0.000|0.000|1.440|0.004|13.390|0.000|0.000|0.000|1353.150|4.000|1118.150|24.000|1118.150|24.000,3,False,too_few_rows,,,,,0,final_train
state_0.037|0.000|0.000|0.000|0.000|18.300|4.270|0.000|59.345|0.000|0.000|0.000|0.000|1.370|0.008|12.770|0.000|0.000|0.000|1293.150|4.000|1118.150|4.000|1118.150|4.000,2,False,too_few_rows,,,,,0,final_train
state_0.037|0.000|0.000|0.000|0.000|18.300|4.270|0.000|59.345|0.000|0.000|0.000|0.000|1.370|0.008|12.770|0.000|0.000|0.000|1353.150|4.000|1118.150|24.000|1118.150|24.000,2,False,too_few_rows,,,,,0,final_train
state_0.035|0.000|0.000|0.000|0.000|19.200|4.450|0.000|57.627|0.000|0.000|0.000|0.000|1.410|0.008|13.500|0.000|0.000|0.000|1293.150|4.000|273.150|0.000|273.150|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.035|0.000|0.000|0.000|0.000|19.200|4.450|0.000|57.627|0.000|0.000|0.000|0.000|1.410|0.008|13.500|0.000|0.000|0.000|1293.150|4.000|1118.150|4.000|1118.150|4.000,1,False,too_few_rows,,,,,0,final_train
state_0.035|0.000|0.000|0.000|0.000|19.200|4.450|0.000|57.627|0.000|0.000|0.000|0.000|1.410|0.008|13.500|0.000|0.000|0.000|1293.150|4.000|1118.150|24.000|1118.150|24.000,1,False,too_few_rows,,,,,0,final_train
state_0.035|0.000|0.000|0.000|0.000|19.200|4.450|0.000|57.627|0.000|0.000|0.000|0.000|1.410|0.008|13.500|0.000|0.000|0.000|1293.150|4.000|1118.150|48.000|1118.150|48.000,1,False,too_few_rows,,,,,0,final_train
state_0.035|0.000|0.000|0.000|0.000|19.200|4.450|0.000|57.627|0.000|0.000|0.000|0.000|1.410|0.008|13.500|0.000|0.000|0.000|1293.150|4.000|1073.150|4.000|1073.150|4.000,1,False,too_few_rows,,,,,0,final_train
state_0.035|0.000|0.000|0.000|0.000|19.200|4.450|0.000|57.627|0.000|0.000|0.000|0.000|1.410|0.008|13.500|0.000|0.000|0.000|1293.150|4.000|1093.150|4.000|1093.150|4.000,1,False,too_few_rows,,,,,0,final_train
state_0.035|0.000|0.000|0.000|0.000|19.200|4.450|0.000|57.627|0.000|0.000|0.000|0.000|1.410|0.008|13.500|0.000|0.000|0.000|1293.150|4.000|1133.150|4.000|1133.150|4.000,1,False,too_few_rows,,,,,0,final_train
state_0.035|0.000|0.000|0.000|0.000|19.100|4.430|0.000|58.091|0.000|0.000|0.000|0.000|1.430|0.004|13.200|0.000|0.000|0.000|1293.150|4.000|1118.150|4.000|1118.150|4.000,6,False,too_few_temperatures,,,,,0,final_train
state_0.042|0.000|0.000|0.000|0.000|19.310|4.300|0.000|58.854|0.000|0.000|0.000|0.000|1.460|0.004|13.390|0.000|0.000|0.000|1353.150|4.000|1118.150|24.000|1118.150|24.000,1,False,too_few_rows,,,,,0,final_train
state_0.037|0.000|0.000|0.000|0.000|19.440|4.180|0.000|58.736|0.000|0.000|0.000|0.000|1.380|0.007|13.600|0.000|0.000|0.000|1353.150|4.000|1118.150|24.000|1118.150|24.000,1,False,too_few_rows,,,,,0,final_train
state_0.048|0.000|0.000|0.000|0.000|19.210|4.420|0.000|57.570|0.000|0.000|0.000|0.000|1.370|0.006|14.200|0.000|0.000|0.000|1273.150|4.000|1118.150|4.000|1118.150|4.000,2,False,too_few_rows,,,,,0,final_train
state_0.048|0.000|0.000|0.000|0.000|19.210|4.420|0.000|57.570|0.000|0.000|0.000|0.000|1.370|0.006|14.200|0.000|0.000|0.000|1283.150|4.000|1118.150|4.000|1118.150|4.000,2,False,too_few_rows,,,,,0,final_train
state_0.048|0.000|0.000|0.000|0.000|19.210|4.420|0.000|57.570|0.000|0.000|0.000|0.000|1.370|0.006|14.200|0.000|0.000|0.000|1293.150|4.000|1118.150|4.000|1118.150|4.000,2,False,too_few_rows,,,,,0,final_train
state_0.048|0.000|0.000|0.000|0.000|19.210|4.420|0.000|57.570|0.000|0.000|0.000|0.000|1.370|0.006|14.200|0.000|0.000|0.000|1303.150|4.000|1118.150|4.000|1118.150|4.000,2,False,too_few_rows,,,,,0,final_train
